language,emoji
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
hack,:bug:
c#,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
coffeescript,:bug:
javascript,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
php,:bug:
coffeescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
haskell,:bug:
javascript,:bug:
css,:bug:
coffeescript,:bug:
coffeescript,:bug:
java,:bug:
javascript,:bug:
shell,:bug:
shell,:bug:
javascript,:fr:
ruby,:fu:
python,:art:
ruby,:bow:
c++,:bug:
javascript,:bug:
ruby,:book:
ruby,:book:
python,:sweat:
ruby,:bug:
java,:lipstick:
coffeescript,:bug:
javascript,:green_heart:
coffeescript,:white_check_mark:
c#,:car:
javascript,:car:
php,:cat:
ruby,:cat:
ruby,:cat:
python,:cat:
python,:cat:
html,:cat:
python,:cmd:
ruby,:cop:
c#,:cop:
ruby,:cop:
javascript,:cop:
haskell,:cow:
javascript,:cry:
javascript,:cry:
objective-c,:cry:
java,:cry:
ruby,:cry:
ruby,:cry:
java,:cry:
php,:cry:
html,:cry:
php,:cry:
css,:dig:
ruby,:doc:
ruby,:doc:
c++,:doc:
javascript,:dog:
javascript,:dog:
ruby,:dog:
javascript,:dog:
html,:dvd:
php,:eek:
python,:exc:
c,:ext:
python,:fix:
python,:fix:
python,:fix:
coffeescript,:fix:
coffeescript,:fix:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
javascript,:gem:
c++,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
ruby,:gem:
java,:gem:
html,:gem:
ruby,:gem:
ruby,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
python,:gem:
java,:gem:
java,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
javascript,:art:
javascript,:gem:
javascript,:gem:
javascript,:gem:
coffeescript,:gem:
javascript,:gem:
javascript,:gem:
html,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
ruby,:gem:
ruby,:smiley:
c,:got:
c,:got:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
ruby,:gun:
ruby,:boom:
c++,:hap:
nimrod,:idx:
css,:imp:
javascript,:joy:
php,:key:
php,:mag:
php,:mag:
php,:mag:
ruby,:mag:
python,:man:
python,:mod:
c,:msm:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
ruby,:new:
haskell,:new:
coffeescript,:new:
python,:new:
coffeescript,:new:
coffeescript,:new:
clojure,:new:
javascript,:new:
javascript,:new:
typescript,:new:
typescript,:new:
php,:new:
hack,:new:
hack,:new:
python,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
php,:new:
elm,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
coffeescript,:new:
shell,:new:
shell,:new:
hack,:new:
hack,:new:
javascript,:new:
javascript,:new:
javascript,:new:
ruby,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
shell,:new:
coffeescript,:new:
html,:new:
php,:up:
javascript,:fire:
php,:memo:
javascript,:npm:
php,:one:
html,:sob:
javascript,:sob:
php,:sob:
javascript,:top:
perl,:top:
ruby,:two:
java,:lint:
css,:yey:
clojure,:yum:
clojure,:yum:
clojure,:yum:
clojure,:yum:
go,:zap:
javascript,:zap:
java,:zap:
java,:zap:
java,:zap:
java,:zap:
java,:zap:
javascript,:zap:
shell,:zap:
python,:zap:
python,:zap:
javascript,:zap:
javascript,:zap:
javascript,:zap:
html,:zap:
javascript,:zap:
javascript,:zap:
javascript,:zap:
coffeescript,:zap:
java,:zap:
php,:memo:
javascript,:checkered_flag:
python,:zzz:
php,:zzz:
c,:ASoC:
c++,:TODO:
python,:TODO:
ruby,:abcd:
php,:baby:
java,:baby:
java,:baby:
html,:bank:
ruby,:bath:
javascript,:bear:
javascript,:bear:
objective-c,:beer:
c#,:beer:
javascript,:beer:
javascript,:beer:
javascript,:beer:
ruby,:beer:
ruby,:beer:
javascript,:beer:
coffeescript,:beer:
python,:beer:
javascript,:beer:
ruby,:beer:
javascript,:beer:
python,:bird:
javascript,:bird:
php,:bomb:
php,:bomb:
c++,:bomb:
ruby,:bomb:
ruby,:bomb:
css,:bomb:
python,:bomb:
coffeescript,:bomb:
coffeescript,:bomb:
javascript,:bomb:
assembly,:bomb:
assembly,:bomb:
php,:book:
html,:book:
javascript,:book:
javascript,:book:
javascript,:book:
java,:book:
php,:book:
javascript,:book:
javascript,:book:
javascript,:bug:
javascript,:boom:
igor pro,:boom:
ruby,:boom:
shell,:boom:
c#,:boom:
coffeescript,:boom:
c++,:boom:
javascript,:boom:
ruby,:boom:
css,:boom:
python,:boom:
javascript,:boom:
clojure,:boom:
javascript,:boom:
javascript,:boom:
python,:boom:
php,:boom:
c#,:boom:
java,:boom:
ruby,:boom:
python,:boom:
html,:boom:
javascript,:bulb:
javascript,:bulb:
javascript,:bulb:
javascript,:bulb:
c,:bulb:
c#,:scroll:
ruby,:cake:
perl,:cake:
javascript,:cake:
coffeescript,:sleeping:
ruby,:car:
javascript,:clap:
javascript,:clap:
go,:clap:
html,:clap:
css,:clap:
javascript,:clap:
css,:clap:
java,:clap:
javascript,:apple:
java,:cool:
ruby,:corn:
javascript,:dart:
objective-c,:dart:
python,:data:
css,:door:
python,:eyes:
javascript,:feet:
perl,:ffff:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
javascript,:fire:
javascript,:fire:
javascript,:fire:
php,:fire:
c,:fire:
javascript,:fire:
javascript,:fire:
javascript,:fire:
viml,:fire:
coffeescript,:fire:
c#,:fire:
php,:fire:
coffeescript,:fire:
coffeescript,:fire:
javascript,:fire:
coffeescript,:fire:
ruby,:fire:
javascript,:fire:
python,:fire:
python,:fire:
erlang,:fire:
coffeescript,:fire:
ruby,:fire:
php,:fire:
php,:fire:
php,:fire:
html,:fire:
javascript,:fire:
c#,:fire:
shell,:fire:
css,:fire:
swift,:fire:
javascript,:fire:
javascript,:fire:
php,:fire:
javascript,:fire:
ruby,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
scala,:fire:
shell,:fire:
javascript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
coffeescript,:fire:
javascript,:fire:
coffeescript,:fire:
coffeescript,:fire:
javascript,:fire:
javascript,:fire:
php,:fire:
coffeescript,:fire:
javascript,:fire:
javascript,:fire:
coffeescript,:fire:
css,:fire:
javascript,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
ruby,:fire:
shell,:fire:
coffeescript,:fire:
java,:penguin:
java,:fire:
python,:fire:
python,:fire:
c#,:rocket:
objective-c,:fish:
objective-c,:fish:
objective-c,:fish:
css,:fist:
css,:fist:
php,:monkey_face:
c#,:five:
perl,:frog:
perl,:frog:
c,:frog:
javascript,:gift:
javascript,:gift:
coffeescript,:gift:
coffeescript,:racehorse:
ruby,:girl:
python,:glob:
javascript,:goat:
javascript,:goat:
javascript,:goat:
python,:golf:
ruby,:golf:
ruby,:golf:
ruby,:grin:
c,:grin:
ruby,:grin:
php,:grin:
javascript,:grin:
haskell,:grin:
javascript,:hash:
ruby,:herb:
c#,:hurr:
php,:kiss:
javascript,:kiss:
javascript,:link:
css,:link:
javascript,:link:
shell,:link:
javascript,:page_facing_up:
php,:lock:
clojure,:lock:
shell,:lock:
ruby,:lock:
javascript,:lock:
python,:lock:
php,:mask:
c#,:mask:
javascript,:mega:
javascript,:mega:
javascript,:mega:
coffeescript,:mega:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
php,:memo:
c++,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
typescript,:memo:
coffeescript,:memo:
javascript,:memo:
c++,:memo:
javascript,:memo:
php,:memo:
viml,:memo:
ruby,:memo:
javascript,:memo:
c++,:memo:
c++,:memo:
coffeescript,:memo:
php,:memo:
javascript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
javascript,:memo:
html,:memo:
shell,:memo:
viml,:memo:
java,:memo:
java,:memo:
javascript,:memo:
php,:memo:
javascript,:memo:
css,:memo:
julia,:memo:
javascript,:memo:
coffeescript,:memo:
coffeescript,:memo:
css,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
coffeescript,:memo:
coffeescript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
elm,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
shell,:memo:
emacs lisp,:memo:
javascript,:memo:
coffeescript,:memo:
javascript,:memo:
javascript,:memo:
coffeescript,:memo:
java,:memo:
javascript,:memo:
python,:memo:
viml,:memo:
coffeescript,:memo:
coffeescript,:memo:
c++,:memo:
c++,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
viml,:memo:
viml,:memo:
css,:memo:
ruby,:memo:
css,:memo:
java,:memo:
java,:memo:
java,:memo:
python,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
swift,:memo:
coffeescript,:memo:
javascript,:memo:
javascript,:memo:
viml,:memo:
coffeescript,:memo:
javascript,:memo:
puppet,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
javascript,:memo:
javascript,:memo:
javascript,:memo:
coffeescript,:memo:
coffeescript,:memo:
javascript,:memo:
objective-c++,:memo:
c#,:memo:
css,:memo:
css,:memo:
coffeescript,:memo:
ruby,:memo:
javascript,:memo:
javascript,:memo:
coffeescript,:memo:
html,:memo:
javascript,:memo:
javascript,:memo:
coffeescript,:memo:
c++,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
java,:memo:
java,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
coffeescript,:memo:
c#,:memo:
coffeescript,:memo:
php,:up:
viml,:memo:
swift,:fire:
swift,:memo:
php,:memo:
coffeescript,:memo:
coffeescript,:memo:
c++,:memo:
typescript,:memo:
typescript,:memo:
python,:whale:
javascript,:construction:
javascript,:anger:
javascript,:lipstick:
javascript,:lipstick:
javascript,:memo:
javascript,:memo:
python,:lipstick:
javascript,:lipstick:
css,:memo:
c,:meth:
javascript,:mole:
php,:tropical_drink:
gdscript,:neck:
ruby,:pear:
ruby,:pear:
haxe,:pear:
ruby,:pill:
javascript,:pill:
coffeescript,:poop:
objective-c,:poop:
php,:poop:
java,:poop:
nix,:poop:
css,:poop:
javascript,:pray:
c#,:tada:
python,:pypi:
coffeescript,:rage:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
typescript,:rose:
css,:rose:
typescript,:memo:
typescript,:rose:
perl,:seat:
go,:ship:
rust,:ship:
php,:ship:
html,:key:
java,:ship:
coffeescript,:shit:
c,:shit:
python,:shit:
shell,:shit:
python,:shit:
javascript,:shit:
erlang,:shit:
php,:shit:
javascript,:shit:
javascript,:star:
javascript,:star:
javascript,:star:
javascript,:star:
ruby,:star:
javascript,:star:
javascript,:star:
python,:star:
javascript,:star:
css,:star:
java,:star:
javascript,:star:
java,:tada:
scala,:tada:
javascript,:tada:
c++,:tada:
html,:tada:
css,:tada:
javascript,:tada:
python,:tada:
python,:tada:
apacheconf,:tada:
javascript,:tada:
php,:tada:
css,:tada:
c,:tada:
javascript,:tada:
javascript,:tada:
html,:tada:
javascript,:tada:
php,:tada:
php,:tada:
php,:tada:
javascript,:tada:
ruby,:tada:
coffeescript,:tada:
html,:tada:
java,:tada:
julia,:tada:
javascript,:tada:
go,:tada:
javascript,:tada:
javascript,:tada:
css,:tada:
objective-c,:tada:
css,:tada:
javascript,:tada:
php,:tada:
css,:tada:
javascript,:tada:
php,:tada:
php,:tada:
css,:tada:
java,:tada:
c#,:tada:
php,:tada:
ruby,:tada:
javascript,:tada:
c#,:tada:
javascript,:tada:
python,:tada:
c++,:tada:
c,:tada:
python,:tada:
php,:tada:
python,:tada:
python,:tada:
java,:tada:
python,:tada:
python,:tada:
coffeescript,:tada:
ruby,:tada:
php,:tada:
css,:tada:
javascript,:tada:
javascript,:tada:
javascript,:tada:
c,:tada:
java,:tada:
c#,:tada:
visual basic,:tada:
html,:tada:
javascript,:tada:
python,:tada:
python,:tada:
css,:tada:
go,:tada:
javascript,:tada:
javascript,:tada:
c#,:tada:
javascript,:tada:
javascript,:tada:
c#,:tada:
java,:tada:
javascript,:tada:
tex,:tada:
html,:tada:
java,:tada:
ruby,:tada:
matlab,:tada:
java,:tada:
javascript,:tada:
ruby,:tada:
ruby,:tada:
ruby,:tada:
ruby,:tada:
hack,:tada:
hack,:tada:
hack,:tada:
hack,:tada:
haxe,:frowning:
ruby,:taxi:
ocaml,:tear:
html,:tent:
ruby,:test:
javascript,:wave:
javascript,:wave:
javascript,:zap:
php,:weed:
rust,:wink:
rust,:wink:
c++,:wink:
html,:wink:
ruby,:wink:
css,:wink:
php,:wink:
javascript,:wink:
ruby,:wink:
python,:wink:
php,:wink:
go,:wink:
ruby,:wink:
ruby,:yuss:
javascript,:zero:
ruby,:black_circle:
ruby,:admin:
ruby,:admin:
ruby,:admin:
ruby,:admin:
shell,:alarm:
erlang,:alien:
javascript,:alien:
javascript,:alien:
css,:alien:
javascript,:alien:
shell,:alien:
html,:alien:
html,:alien:
css,:nail_care:
html,:recycle:
ruby,:fire:
emacs lisp,:alnum:
ruby,:angel:
c#,:angel:
javascript,:anger:
javascript,:angry:
javascript,:apple:
python,:apple:
shell,:apple:
ruby,:apple:
css,:banana:
javascript,:aries:
html,:beers:
c++,:beers:
coffeescript,:beers:
ruby,:blush:
html,:blush:
c,:blush:
php,:blush:
swift,:blush:
python,:books:
jsoniq,:books:
javascript,:books:
javascript,:books:
ruby,:books:
css,:books:
go,:books:
shell,:books:
ocaml,:camel:
php,:camel:
javascript,:camel:
coffeescript,:camel:
c#,:camel:
html,:candy:
lua,:candy:
python,:class:
objective-c,:cloud:
ruby,:curry:
javascript,:dango:
php,:dizzy:
coffeescript,:email:
java,:flags:
ruby,:ghost:
php,:ghost:
python,:ghost:
javascript,:ghost:
css,:ghost:
coffeescript,:gifts:
ruby,:heart:
javascript,:heart:
ruby,:heart:
php,:heart:
ruby,:heart:
ruby,:heart:
ruby,:heart:
ruby,:heart:
rust,:heart:
html,:heart:
coffeescript,:heart:
css,:heart:
html,:heart:
javascript,:heart:
ruby,:heart:
ruby,:heart:
javascript,:heart:
javascript,:heart:
css,:heart:
html,:heart:
coffeescript,:heart:
php,:pill:
ruby,:heart:
html,:heart:
ruby,:heart:
javascript,:green_heart:
java,:hocho:
ruby,:hocho:
ruby,:hocho:
ruby,:hocho:
javascript,:japan:
html,:lemon:
php,:major:
c#,:metal:
shell,:metal:
css,:metal:
perl,:metal:
ruby,:metal:
ruby,:metal:
python,:metal:
c++,:metal:
javascript,:mouse:
shell,:moyai:
javascript,:moyai:
ruby,:nodoc:
ruby,:nodoc:
ruby,:nodoc:
ruby,:nodoc:
ruby,:enddoc:
ruby,:enddoc:
mathematica,:notes:
perl,:notes:
swift,:param:
c++,:punch:
ruby,:punch:
ruby,:punch:
ruby,:punch:
ruby,:punch:
c++,:punch:
javascript,:punch:
objective-c,:punch:
javascript,:radio:
javascript,:santa:
html,:seven:
java,:sheep:
c#,:sheep:
ruby,:facepunch:
coffeescript,:shirt:
coffeescript,:shirt:
go,:shirt:
c++,:shirt:
c#,:shirt:
coffeescript,:shirt:
javascript,:shirt:
javascript,:shirt:
javascript,:shirt:
javascript,:shirt:
python,:shirt:
python,:shirt:
javascript,:shirt:
coffeescript,:shirt:
javascript,:shirt:
javascript,:shirt:
javascript,:shirt:
javascript,:shirt:
css,:skull:
javascript,:skull:
ruby,:warning:
rust,:smile:
python,:smile:
php,:smile:
ruby,:smile:
viml,:smile:
shell,:smile:
c#,:smile:
ruby,:smile:
html,:smile:
c++,:smile:
c++,:smile:
css,:smile:
javascript,:smile:
shell,:smile:
java,:smile:
php,:smile:
javascript,:smile:
objective-c,:smile:
html,:smile:
css,:smile:
python,:smile:
python,:smile:
javascript,:smile:
c++,:smile:
javascript,:smile:
html,:smile:
javascript,:smile:
javascript,:smile:
powershell,:smile:
javascript,:smile:
java,:smile:
javascript,:smile:
javascript,:smile:
css,:smile:
javascript,:smile:
ruby,:smirk:
clojure,:smirk:
javascript,:smirk:
javascript,:smirk:
php,:smirk:
php,:smirk:
scala,:smirk:
ruby,:snail:
ruby,:snail:
c#,:snail:
python,:snake:
python,:snake:
css,:snake:
c,:space:
javascript,:sunny:
c,:sunny:
python,:sunny:
objective-c,:sushi:
css,:octopus:
ruby,:sweat:
go,:sweat:
swift,:sweat:
python,:thumb:
mathematica,:tiger:
python,:tiger:
coffeescript,:fire:
javascript,:truck:
perl,:truck:
html,:truck:
c++,:until:
php,:watch:
ruby,:watch:
javascript,:watch:
javascript,:watch:
javascript,:weary:
html,:weary:
javascript,:whale:
shell,:whale:
c,:Date:
html,:accept:
ruby,:anchor:
javascript,:anchor:
clojure,:bamboo:
ruby,:bamboo:
python,:banana:
java,:beetle:
java,:beetle:
java,:beetle:
python,:beetle:
ruby,:bowtie:
php,:bowtie:
python,:bowtie:
ruby,:bowtie:
javascript,:bowtie:
go,:bowtie:
javascript,:bowtie:
c#,:bowtie:
javascript,:bowtie:
coffeescript,:bugfix:
javascript,:bugfix:
javascript,:cactus:
css,:cactus:
c,:cactus:
css,:cactus:
css,:cactus:
perl,:cactus:
python,:cactus:
c#,:cactus:
javascript,:coffee:
javascript,:coffee:
javascript,:coffee:
html,:coffee:
coffeescript,:coffee:
javascript,:coffee:
php,:coffee:
ruby,:coffee:
php,:dancer:
css,:dancer:
css,:dancer:
css,:dancer:
css,:dancer:
java,:dancer:
javascript,:santa:
css,:dancer:
java,:dancer:
html,:dragon:
php,:dragon:
ruby,:enddoc:
c#,:family:
perl,:grapes:
c#,:grapes:
python,:hammer:
javascript,:hammer:
php,:hammer:
php,:hidden:
go,:hushed:
ruby,:iphone:
ruby,:iphone:
viml,:iphone:
swift,:iphone:
javascript,:kimono:
javascript,:ledger:
ruby,:ledger:
c++,:memory:
ruby,:memory:
java,:monkey:
ruby,:monkey:
javascript,:monkey:
haskell,:monkey:
rust,:msucle:
python,:muscle:
python,:muscle:
python,:muscle:
python,:muscle:
javascript,:muscle:
javascript,:muscle:
ruby,:muscle:
java,:muscle:
javascript,:muscle:
javascript,:palm_tree:
c,:option:
c,:option:
python,:orphan:
javascript,:pencil:
javascript,:pencil:
ruby,:pencil:
php,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
